,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.29,48.57,47.05,29959.4
1,add1,47.43,49.22,48.03,30543.6
2,add2,47.74,49.51,48.33,30694.0
3,mul0,20.0,46.24,33.12,436664.0
4,mul1,19.95,46.35,33.15,434390.0
5,mul2,20.02,46.29,33.15,433884.0
6,mul3,20.0,46.26,33.13,436570.0
7,reg_Q0,46.24,46.24,46.24,36699.0
8,reg_Q1,48.57,48.57,48.57,37275.0
9,reg_Q2,49.22,49.22,49.22,37435.0
10,reg_Y,49.51,49.51,49.51,35900.0
11,zfir_24bit,20.0,49.51,49.51,2032770.0
