,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.01,49.15,48.39,30596.4
1,add1,48.56,49.64,48.92,30903.2
2,add2,48.85,49.73,49.14,30999.5
3,mul0,33.31,47.94,40.62,714392.0
4,mul1,33.34,48.09,40.71,713811.0
5,mul2,33.36,47.99,40.67,715485.0
6,mul3,33.28,48.05,40.67,712347.0
7,reg_Q0,47.94,47.94,47.94,37134.0
8,reg_Q1,49.15,49.15,49.15,37420.0
9,reg_Q2,49.64,49.64,49.64,37544.0
10,reg_Y,49.73,49.73,49.73,35952.0
11,zfir_24bit,33.31,49.73,49.73,3177810.0
