,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,42.69,52.06,45.81,28138.6
1,add1,56.22,49.97,54.14,33243.7
2,add2,45.81,68.7,53.44,32173.6
3,mul0,99.96,58.31,79.14,2108380.0
4,mul1,99.96,27.07,63.52,2100340.0
5,mul2,99.96,60.39,80.18,2108590.0
6,mul3,99.96,41.65,70.81,2104050.0
7,reg_Q0,58.31,58.31,58.31,40387.0
8,reg_Q1,52.06,52.06,52.06,38891.0
9,reg_Q2,49.97,49.97,49.97,38311.0
10,reg_Y,68.7,68.7,68.7,40179.0
11,zfir_24bit,99.96,68.7,68.7,8896050.0
