,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.25,49.83,49.44,31014.8
1,add1,49.54,49.94,49.68,31316.1
2,add2,49.62,50.0,49.74,31356.2
3,mul0,65.83,49.29,57.56,1395520.0
4,mul1,65.81,49.22,57.51,1394520.0
5,mul2,65.81,49.26,57.54,1395230.0
6,mul3,65.73,49.3,57.51,1392550.0
7,reg_Q0,49.29,49.29,49.29,37483.0
8,reg_Q1,49.83,49.83,49.83,37591.0
9,reg_Q2,49.94,49.94,49.94,37620.0
10,reg_Y,50.0,50.0,50.0,36008.0
11,zfir_24bit,65.83,50.0,50.0,5970850.0
