,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,34.27,42.05,36.86,23891.5
1,add1,38.12,45.08,40.44,26186.6
2,add2,39.67,46.37,41.9,27047.4
3,mul0,5.01,34.3,19.65,115914.0
4,mul1,4.99,34.24,19.62,115171.0
5,mul2,5.01,34.2,19.6,114475.0
6,mul3,5.01,34.26,19.63,115364.0
7,reg_Q0,34.3,34.3,34.3,33656.0
8,reg_Q1,42.05,42.05,42.05,35616.0
9,reg_Q2,45.08,45.08,45.08,36383.0
10,reg_Y,46.37,46.37,46.37,35215.0
11,zfir_24bit,5.01,46.37,46.37,699754.0
