,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.03,49.76,49.27,30968.1
1,add1,49.38,49.87,49.55,31229.3
2,add2,49.44,50.04,49.64,31270.8
3,mul0,55.01,49.06,52.03,1168080.0
4,mul1,55.0,49.0,52.0,1165830.0
5,mul2,54.95,49.01,51.98,1167430.0
6,mul3,54.99,49.01,52.0,1169120.0
7,reg_Q0,49.06,49.06,49.06,37424.0
8,reg_Q1,49.76,49.76,49.76,37577.0
9,reg_Q2,49.87,49.87,49.87,37603.0
10,reg_Y,50.04,50.04,50.04,36017.0
11,zfir_24bit,55.01,50.04,50.04,5040030.0
