,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,57.27,33.32,49.28,29945.9
1,add1,38.52,47.89,41.64,25650.3
2,add2,47.89,58.29,51.36,32762.3
3,mul0,99.96,58.31,79.14,2108560.0
4,mul1,99.96,56.23,78.09,2108000.0
5,mul2,99.96,43.73,71.85,2104190.0
6,mul3,99.96,47.9,73.93,2105750.0
7,reg_Q0,58.31,58.31,58.31,40353.0
8,reg_Q1,33.32,33.32,33.32,34322.0
9,reg_Q2,47.89,47.89,47.89,37855.0
10,reg_Y,58.29,58.29,58.29,37914.0
11,zfir_24bit,99.96,58.29,58.29,8888660.0
