,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,34.4,42.19,37.0,23987.8
1,add1,38.29,45.1,40.56,26261.2
2,add2,39.73,46.47,41.98,27108.0
3,mul0,5.05,34.41,19.73,117424.0
4,mul1,5.0,34.41,19.71,115725.0
5,mul2,4.98,34.39,19.69,115864.0
6,mul3,5.01,34.36,19.69,116239.0
7,reg_Q0,34.41,34.41,34.41,33683.0
8,reg_Q1,42.19,42.19,42.19,35642.0
9,reg_Q2,45.1,45.1,45.1,36385.0
10,reg_Y,46.47,46.47,46.47,35236.0
11,zfir_24bit,5.05,46.47,46.47,704422.0
