,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.38,49.96,49.57,31081.4
1,add1,49.66,50.05,49.79,31370.8
2,add2,49.75,50.07,49.86,31420.9
3,mul0,74.98,49.4,62.19,1586290.0
4,mul1,74.96,49.36,62.16,1586540.0
5,mul2,74.95,49.37,62.16,1583810.0
6,mul3,75.02,49.46,62.24,1585890.0
7,reg_Q0,49.4,49.4,49.4,37513.0
8,reg_Q1,49.96,49.96,49.96,37627.0
9,reg_Q2,50.05,50.05,50.05,37648.0
10,reg_Y,50.07,50.07,50.07,36023.0
11,zfir_24bit,74.98,50.07,50.07,6755350.0
