,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,41.99,46.25,43.41,27859.3
1,add1,44.03,47.94,45.33,29103.0
2,add2,44.95,48.63,46.18,29570.3
3,mul0,9.97,41.92,25.94,223120.0
4,mul1,9.99,42.06,26.03,222835.0
5,mul2,10.02,41.8,25.91,223890.0
6,mul3,9.98,41.97,25.98,222390.0
7,reg_Q0,41.92,41.92,41.92,35599.0
8,reg_Q1,46.25,46.25,46.25,36689.0
9,reg_Q2,47.94,47.94,47.94,37109.0
10,reg_Y,48.63,48.63,48.63,35712.0
11,zfir_24bit,9.97,48.63,48.63,1155390.0
