,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.06,49.3,48.47,30675.2
1,add1,48.65,49.69,48.99,30976.1
2,add2,48.83,49.84,49.17,31013.3
3,mul0,33.25,48.13,40.69,714664.0
4,mul1,33.26,47.99,40.62,713059.0
5,mul2,33.27,47.99,40.63,712880.0
6,mul3,33.35,47.98,40.67,717849.0
7,reg_Q0,48.13,48.13,48.13,37186.0
8,reg_Q1,49.3,49.3,49.3,37461.0
9,reg_Q2,49.69,49.69,49.69,37556.0
10,reg_Y,49.84,49.84,49.84,35975.0
11,zfir_24bit,33.25,49.84,49.84,3180520.0
