,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,34.29,42.12,36.9,23911.2
1,add1,38.16,44.96,40.43,26181.5
2,add2,39.63,46.19,41.82,26995.8
3,mul0,5.03,34.41,19.72,116490.0
4,mul1,5.01,34.17,19.59,115400.0
5,mul2,4.99,34.21,19.6,114550.0
6,mul3,4.97,34.3,19.63,115434.0
7,reg_Q0,34.41,34.41,34.41,33687.0
8,reg_Q1,42.12,42.12,42.12,35633.0
9,reg_Q2,44.96,44.96,44.96,36354.0
10,reg_Y,46.19,46.19,46.19,35173.0
11,zfir_24bit,5.03,46.19,46.19,700640.0
