,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,41.96,46.27,43.4,27855.3
1,add1,44.09,47.79,45.32,29085.1
2,add2,44.9,48.49,46.1,29504.7
3,mul0,9.99,42.02,26.01,224299.0
4,mul1,10.01,41.9,25.96,223177.0
5,mul2,9.94,41.91,25.93,219864.0
6,mul3,9.98,42.03,26.01,222753.0
7,reg_Q0,42.02,42.02,42.02,35626.0
8,reg_Q1,46.27,46.27,46.27,36685.0
9,reg_Q2,47.79,47.79,47.79,37073.0
10,reg_Y,48.49,48.49,48.49,35682.0
11,zfir_24bit,9.99,48.49,48.49,1153060.0
