,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.4,49.96,49.58,31085.2
1,add1,49.76,50.0,49.84,31399.0
2,add2,49.75,49.91,49.8,31378.4
3,mul0,74.89,49.38,62.14,1583190.0
4,mul1,74.93,49.42,62.17,1583230.0
5,mul2,74.9,49.57,62.23,1584690.0
6,mul3,75.07,49.5,62.29,1589510.0
7,reg_Q0,49.38,49.38,49.38,37509.0
8,reg_Q1,49.96,49.96,49.96,37625.0
9,reg_Q2,50.0,50.0,50.0,37640.0
10,reg_Y,49.91,49.91,49.91,35994.0
11,zfir_24bit,74.89,49.91,49.91,6753200.0
