,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.77,60.39,49.98,32332.8
1,add1,53.1,49.97,52.06,31100.9
2,add2,46.85,52.05,48.58,28449.2
3,mul0,99.96,43.73,71.85,2104970.0
4,mul1,99.96,45.82,72.89,2104720.0
5,mul2,99.96,45.82,72.89,2105590.0
6,mul3,99.96,43.73,71.85,2104720.0
7,reg_Q0,43.73,43.73,43.73,36843.0
8,reg_Q1,60.39,60.39,60.39,40855.0
9,reg_Q2,49.97,49.97,49.97,38387.0
10,reg_Y,52.05,52.05,52.05,36567.0
11,zfir_24bit,99.96,52.05,52.05,8887890.0
