,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,61.43,45.81,56.22,34275.3
1,add1,53.1,58.3,54.83,35490.2
2,add2,55.18,49.97,53.44,32756.6
3,mul0,99.96,62.48,81.22,2109540.0
4,mul1,99.96,60.39,80.18,2109100.0
5,mul2,99.96,60.39,80.18,2109540.0
6,mul3,99.96,52.06,76.01,2106560.0
7,reg_Q0,62.48,62.48,62.48,41405.0
8,reg_Q1,45.81,45.81,45.81,37341.0
9,reg_Q2,58.3,58.3,58.3,40364.0
10,reg_Y,49.97,49.97,49.97,36108.0
11,zfir_24bit,99.96,49.97,49.97,8915850.0
