,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.79,49.65,49.08,30892.8
1,add1,49.25,49.86,49.46,31188.0
2,add2,49.33,50.07,49.58,31259.6
3,mul0,49.89,48.83,49.36,1060550.0
4,mul1,50.01,48.76,49.38,1064130.0
5,mul2,50.02,48.87,49.44,1064000.0
6,mul3,50.07,48.81,49.44,1066490.0
7,reg_Q0,48.83,48.83,48.83,37365.0
8,reg_Q1,49.65,49.65,49.65,37549.0
9,reg_Q2,49.86,49.86,49.86,37601.0
10,reg_Y,50.07,50.07,50.07,36027.0
11,zfir_24bit,49.89,50.07,50.07,4613800.0
