,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.09,48.96,47.72,30296.7
1,add1,48.0,49.52,48.51,30780.2
2,add2,48.27,49.57,48.7,30851.9
3,mul0,25.04,47.06,36.05,542836.0
4,mul1,24.98,47.12,36.05,538671.0
5,mul2,24.92,47.05,35.99,538632.0
6,mul3,24.88,47.01,35.95,537293.0
7,reg_Q0,47.06,47.06,47.06,36911.0
8,reg_Q1,48.96,48.96,48.96,37376.0
9,reg_Q2,49.52,49.52,49.52,37515.0
10,reg_Y,49.57,49.57,49.57,35917.0
11,zfir_24bit,25.04,49.57,49.57,2460470.0
