,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,42.05,46.47,43.52,27931.4
1,add1,44.14,47.88,45.38,29134.9
2,add2,44.91,48.64,46.15,29548.2
3,mul0,10.05,42.1,26.07,224285.0
4,mul1,10.03,42.01,26.02,221939.0
5,mul2,10.02,41.81,25.92,221833.0
6,mul3,9.99,41.94,25.97,222543.0
7,reg_Q0,42.1,42.1,42.1,35642.0
8,reg_Q1,46.47,46.47,46.47,36739.0
9,reg_Q2,47.88,47.88,47.88,37095.0
10,reg_Y,48.64,48.64,48.64,35716.0
11,zfir_24bit,10.05,48.64,48.64,1153840.0
