,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.4,49.88,49.56,31064.1
1,add1,49.68,49.96,49.78,31361.2
2,add2,49.64,49.98,49.75,31354.5
3,mul0,74.98,49.41,62.2,1585380.0
4,mul1,74.95,49.4,62.17,1584530.0
5,mul2,74.95,49.49,62.22,1586460.0
6,mul3,74.93,49.32,62.13,1584280.0
7,reg_Q0,49.41,49.41,49.41,37518.0
8,reg_Q1,49.88,49.88,49.88,37606.0
9,reg_Q2,49.96,49.96,49.96,37628.0
10,reg_Y,49.98,49.98,49.98,36006.0
11,zfir_24bit,74.98,49.98,49.98,6753200.0
