,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.94,49.63,49.17,30937.7
1,add1,49.21,50.02,49.48,31210.5
2,add2,49.47,49.97,49.64,31286.3
3,mul0,49.96,48.93,49.44,1065950.0
4,mul1,49.96,48.95,49.45,1063040.0
5,mul2,49.98,48.79,49.39,1065170.0
6,mul3,49.91,48.92,49.42,1063180.0
7,reg_Q0,48.93,48.93,48.93,37390.0
8,reg_Q1,49.63,49.63,49.63,37547.0
9,reg_Q2,50.02,50.02,50.02,37643.0
10,reg_Y,49.97,49.97,49.97,36001.0
11,zfir_24bit,49.96,49.97,49.97,4616060.0
