,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.71,50.42,49.95,31266.6
1,add1,50.08,49.78,49.98,31452.8
2,add2,49.73,50.05,49.83,31414.5
3,mul0,89.87,49.61,69.74,1897240.0
4,mul1,89.95,49.82,69.88,1897820.0
5,mul2,89.93,49.74,69.84,1899910.0
6,mul3,89.93,49.68,69.8,1898630.0
7,reg_Q0,49.61,49.61,49.61,37570.0
8,reg_Q1,50.42,50.42,50.42,37744.0
9,reg_Q2,49.78,49.78,49.78,37581.0
10,reg_Y,50.05,50.05,50.05,36023.0
11,zfir_24bit,89.87,50.05,50.05,8038680.0
