,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.78,49.76,49.11,30920.4
1,add1,49.33,49.92,49.53,31226.8
2,add2,49.38,49.95,49.57,31253.1
3,mul0,49.9,48.78,49.34,1063340.0
4,mul1,49.95,48.79,49.37,1062120.0
5,mul2,49.97,48.92,49.44,1064370.0
6,mul3,49.96,48.85,49.4,1062580.0
7,reg_Q0,48.78,48.78,48.78,37356.0
8,reg_Q1,49.76,49.76,49.76,37576.0
9,reg_Q2,49.92,49.92,49.92,37615.0
10,reg_Y,49.95,49.95,49.95,35998.0
11,zfir_24bit,49.9,49.95,49.95,4611140.0
