,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,34.2,42.06,36.82,23866.5
1,add1,38.23,45.02,40.49,26220.2
2,add2,39.7,46.34,41.92,27057.3
3,mul0,5.01,34.25,19.63,116166.0
4,mul1,5.0,34.15,19.58,115329.0
5,mul2,5.02,34.4,19.71,116340.0
6,mul3,4.99,34.39,19.69,116286.0
7,reg_Q0,34.25,34.25,34.25,33642.0
8,reg_Q1,42.06,42.06,42.06,35619.0
9,reg_Q2,45.02,45.02,45.02,36367.0
10,reg_Y,46.34,46.34,46.34,35210.0
11,zfir_24bit,5.01,46.34,46.34,702908.0
