,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.63,50.27,49.85,31192.0
1,add1,49.97,50.09,50.01,31491.7
2,add2,49.93,50.07,49.98,31481.0
3,mul0,89.91,49.64,69.78,1898780.0
4,mul1,90.02,49.63,69.82,1901330.0
5,mul2,89.99,49.68,69.83,1900700.0
6,mul3,89.99,49.77,69.88,1900400.0
7,reg_Q0,49.64,49.64,49.64,37574.0
8,reg_Q1,50.27,50.27,50.27,37705.0
9,reg_Q2,50.09,50.09,50.09,37663.0
10,reg_Y,50.07,50.07,50.07,36030.0
11,zfir_24bit,89.91,50.07,50.07,8046440.0
