,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.07,49.74,49.29,31006.7
1,add1,49.36,49.86,49.52,31216.7
2,add2,49.48,49.85,49.6,31257.5
3,mul0,55.01,48.99,52.0,1169170.0
4,mul1,54.88,49.15,52.02,1164200.0
5,mul2,54.96,48.97,51.96,1166460.0
6,mul3,54.99,49.1,52.05,1170520.0
7,reg_Q0,48.99,48.99,48.99,37407.0
8,reg_Q1,49.74,49.74,49.74,37573.0
9,reg_Q2,49.86,49.86,49.86,37602.0
10,reg_Y,49.85,49.85,49.85,35977.0
11,zfir_24bit,55.01,49.85,49.85,5039730.0
