,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,41.94,46.37,43.42,27868.9
1,add1,44.09,47.78,45.32,29088.6
2,add2,44.82,48.51,46.05,29477.4
3,mul0,9.91,41.9,25.91,223151.0
4,mul1,10.01,41.99,26.0,224614.0
5,mul2,9.9,41.82,25.86,221384.0
6,mul3,9.94,41.86,25.9,221192.0
7,reg_Q0,41.9,41.9,41.9,35591.0
8,reg_Q1,46.37,46.37,46.37,36710.0
9,reg_Q2,47.78,47.78,47.78,37069.0
10,reg_Y,48.51,48.51,48.51,35685.0
11,zfir_24bit,9.91,48.51,48.51,1153260.0
