,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,41.77,46.33,43.29,27787.7
1,add1,44.1,47.81,45.34,29098.6
2,add2,44.86,48.42,46.05,29472.2
3,mul0,9.9,41.72,25.81,220423.0
4,mul1,10.0,41.83,25.92,223668.0
5,mul2,10.03,41.88,25.96,224934.0
6,mul3,9.95,41.91,25.93,223229.0
7,reg_Q0,41.72,41.72,41.72,35548.0
8,reg_Q1,46.33,46.33,46.33,36706.0
9,reg_Q2,47.81,47.81,47.81,37079.0
10,reg_Y,48.42,48.42,48.42,35664.0
11,zfir_24bit,9.9,48.42,48.42,1155060.0
