,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.15,48.89,47.73,30301.0
1,add1,48.04,49.51,48.53,30813.8
2,add2,48.34,49.75,48.81,30927.9
3,mul0,25.08,47.2,36.14,542162.0
4,mul1,25.05,47.09,36.07,540938.0
5,mul2,24.96,47.19,36.07,539637.0
6,mul3,24.99,47.19,36.09,540747.0
7,reg_Q0,47.2,47.2,47.2,36943.0
8,reg_Q1,48.89,48.89,48.89,37355.0
9,reg_Q2,49.51,49.51,49.51,37510.0
10,reg_Y,49.75,49.75,49.75,35951.0
11,zfir_24bit,25.08,49.75,49.75,2466770.0
