,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.76,49.61,49.04,30873.1
1,add1,49.19,49.95,49.44,31186.3
2,add2,49.37,49.98,49.57,31241.4
3,mul0,50.06,48.76,49.41,1061820.0
4,mul1,49.96,48.76,49.36,1061870.0
5,mul2,49.9,48.78,49.34,1060790.0
6,mul3,50.01,48.81,49.41,1062400.0
7,reg_Q0,48.76,48.76,48.76,37350.0
8,reg_Q1,49.61,49.61,49.61,37541.0
9,reg_Q2,49.95,49.95,49.95,37624.0
10,reg_Y,49.98,49.98,49.98,36006.0
11,zfir_24bit,50.06,49.98,49.98,4605560.0
