,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.31,48.5,47.04,29952.7
1,add1,47.39,49.1,47.96,30521.0
2,add2,47.67,49.45,48.26,30643.5
3,mul0,20.06,46.28,33.17,437683.0
4,mul1,20.0,46.34,33.17,435177.0
5,mul2,19.93,46.28,33.1,433280.0
6,mul3,20.0,46.23,33.11,435408.0
7,reg_Q0,46.28,46.28,46.28,36711.0
8,reg_Q1,48.5,48.5,48.5,37254.0
9,reg_Q2,49.1,49.1,49.1,37406.0
10,reg_Y,49.45,49.45,49.45,35890.0
11,zfir_24bit,20.06,49.45,49.45,2032850.0
