,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.01,49.46,48.49,30670.0
1,add1,48.68,49.64,49.0,30966.4
2,add2,48.79,49.68,49.09,30980.4
3,mul0,33.36,48.04,40.7,716674.0
4,mul1,33.25,47.99,40.62,711711.0
5,mul2,33.28,47.9,40.59,714331.0
6,mul3,33.26,47.95,40.6,711010.0
7,reg_Q0,48.04,48.04,48.04,37159.0
8,reg_Q1,49.46,49.46,49.46,37499.0
9,reg_Q2,49.64,49.64,49.64,37546.0
10,reg_Y,49.68,49.68,49.68,35941.0
11,zfir_24bit,33.36,49.68,49.68,3175690.0
