,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.14,48.88,47.72,30301.4
1,add1,48.0,49.43,48.48,30774.5
2,add2,48.31,49.68,48.77,30892.3
3,mul0,25.06,47.17,36.12,542021.0
4,mul1,24.96,47.1,36.03,537475.0
5,mul2,25.01,47.14,36.07,539949.0
6,mul3,24.92,47.21,36.06,540205.0
7,reg_Q0,47.17,47.17,47.17,36939.0
8,reg_Q1,48.88,48.88,48.88,37352.0
9,reg_Q2,49.43,49.43,49.43,37493.0
10,reg_Y,49.68,49.68,49.68,35941.0
11,zfir_24bit,25.06,49.68,49.68,2462770.0
