,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,41.86,46.29,43.33,27808.0
1,add1,44.02,47.83,45.29,29071.9
2,add2,44.85,48.46,46.05,29486.9
3,mul0,10.01,41.89,25.95,222880.0
4,mul1,9.96,41.82,25.89,221678.0
5,mul2,9.97,41.77,25.87,221127.0
6,mul3,10.01,41.87,25.94,223147.0
7,reg_Q0,41.89,41.89,41.89,35594.0
8,reg_Q1,46.29,46.29,46.29,36695.0
9,reg_Q2,47.83,47.83,47.83,37084.0
10,reg_Y,48.46,48.46,48.46,35670.0
11,zfir_24bit,10.01,48.46,48.46,1151710.0
