,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.64,50.29,49.86,31188.7
1,add1,50.04,49.7,49.93,31413.6
2,add2,49.78,50.13,49.9,31464.5
3,mul0,89.95,49.56,69.76,1897880.0
4,mul1,89.96,49.73,69.85,1898040.0
5,mul2,89.96,49.8,69.88,1899240.0
6,mul3,89.96,49.87,69.91,1898790.0
7,reg_Q0,49.56,49.56,49.56,37554.0
8,reg_Q1,50.29,50.29,50.29,37708.0
9,reg_Q2,49.7,49.7,49.7,37559.0
10,reg_Y,50.13,50.13,50.13,36038.0
11,zfir_24bit,89.95,50.13,50.13,8038870.0
