,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.98,49.15,48.37,30588.1
1,add1,48.65,49.68,48.99,30969.1
2,add2,48.87,49.83,49.19,31025.0
3,mul0,33.36,48.01,40.69,716348.0
4,mul1,33.32,47.95,40.64,714541.0
5,mul2,33.27,48.16,40.71,712520.0
6,mul3,33.29,48.06,40.67,715143.0
7,reg_Q0,48.01,48.01,48.01,37154.0
8,reg_Q1,49.15,49.15,49.15,37423.0
9,reg_Q2,49.68,49.68,49.68,37555.0
10,reg_Y,49.83,49.83,49.83,35973.0
11,zfir_24bit,33.36,49.83,49.83,3180500.0
