,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.22,48.51,46.99,29904.6
1,add1,47.39,49.25,48.01,30559.4
2,add2,47.76,49.46,48.33,30687.7
3,mul0,20.01,46.2,33.11,433077.0
4,mul1,20.03,46.25,33.14,435569.0
5,mul2,19.95,46.28,33.11,434866.0
6,mul3,19.98,46.27,33.12,432781.0
7,reg_Q0,46.2,46.2,46.2,36692.0
8,reg_Q1,48.51,48.51,48.51,37260.0
9,reg_Q2,49.25,49.25,49.25,37446.0
10,reg_Y,49.46,49.46,49.46,35891.0
11,zfir_24bit,20.01,49.46,49.46,2027640.0
