,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.14,49.88,49.39,41788.6
1,add1,49.44,49.87,49.58,42018.5
2,add2,49.52,50.02,49.68,42076.8
3,mul0,50.04,49.13,49.59,2310490.0
4,mul1,49.94,49.16,49.55,2304190.0
5,mul2,49.95,49.01,49.48,2305350.0
6,mul3,49.91,49.17,49.54,2300040.0
7,reg_Q0,49.13,49.13,49.13,49907.0
8,reg_Q1,49.88,49.88,49.88,50139.0
9,reg_Q2,49.87,49.87,49.87,50138.0
10,reg_Y,50.02,50.02,50.02,48020.0
11,zfir_32bit,50.04,50.02,50.02,9702730.0
