,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.42,50.06,49.63,41879.2
1,add1,49.73,49.96,49.8,42178.5
2,add2,49.77,49.95,49.83,42195.2
3,mul0,74.93,49.44,62.19,3441570.0
4,mul1,74.98,49.41,62.19,3446560.0
5,mul2,74.97,49.4,62.19,3449270.0
6,mul3,75.01,49.59,62.3,3443900.0
7,reg_Q0,49.44,49.44,49.44,50017.0
8,reg_Q1,50.06,50.06,50.06,50198.0
9,reg_Q2,49.96,49.96,49.96,50167.0
10,reg_Y,49.95,49.95,49.95,48001.0
11,zfir_32bit,74.93,49.95,49.95,14337200.0
