,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.15,48.91,47.73,40745.6
1,add1,48.03,49.39,48.48,41358.4
2,add2,48.26,49.58,48.7,41480.6
3,mul0,19.94,47.17,33.56,929332.0
4,mul1,20.0,47.13,33.56,936044.0
5,mul2,19.97,47.16,33.57,936715.0
6,mul3,19.98,47.15,33.56,931676.0
7,reg_Q0,47.17,47.17,47.17,49241.0
8,reg_Q1,48.91,48.91,48.91,49813.0
9,reg_Q2,49.39,49.39,49.39,49966.0
10,reg_Y,49.58,49.58,49.58,47893.0
11,zfir_32bit,19.94,49.58,49.58,4125850.0
