,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.51,49.53,48.85,41494.9
1,add1,49.02,49.71,49.25,41797.5
2,add2,49.12,49.88,49.37,41831.2
3,mul0,33.16,48.57,40.87,1539890.0
4,mul1,33.16,48.44,40.8,1541800.0
5,mul2,33.18,48.51,40.84,1538110.0
6,mul3,33.13,48.52,40.83,1539330.0
7,reg_Q0,48.57,48.57,48.57,49716.0
8,reg_Q1,49.53,49.53,49.53,50019.0
9,reg_Q2,49.71,49.71,49.71,50082.0
10,reg_Y,49.88,49.88,49.88,47976.0
11,zfir_32bit,33.16,49.88,49.88,6592060.0
