,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,37.59,43.88,39.69,34361.9
1,add1,40.75,45.98,42.5,36738.5
2,add2,41.68,47.31,43.55,37593.5
3,mul0,4.99,37.54,21.27,244838.0
4,mul1,5.02,37.64,21.33,249004.0
5,mul2,5.01,37.64,21.33,244291.0
6,mul3,4.93,37.38,21.16,243993.0
7,reg_Q0,37.54,37.54,37.54,45965.0
8,reg_Q1,43.88,43.88,43.88,48099.0
9,reg_Q2,45.98,45.98,45.98,48815.0
10,reg_Y,47.31,47.31,47.31,47226.0
11,zfir_32bit,4.99,47.31,47.31,1308950.0
