,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.23,48.87,47.78,40795.7
1,add1,47.99,49.51,48.5,41379.0
2,add2,48.38,49.66,48.81,41565.1
3,mul0,20.05,47.23,33.64,933280.0
4,mul1,19.98,47.24,33.61,932238.0
5,mul2,20.01,47.12,33.57,931834.0
6,mul3,19.98,47.26,33.62,930487.0
7,reg_Q0,47.23,47.23,47.23,49259.0
8,reg_Q1,48.87,48.87,48.87,49799.0
9,reg_Q2,49.51,49.51,49.51,50013.0
10,reg_Y,49.66,49.66,49.66,47918.0
11,zfir_32bit,20.05,49.66,49.66,4120300.0
