,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,53.1,34.36,46.85,37450.1
1,add1,40.61,46.85,42.69,35080.6
2,add2,49.19,46.84,48.41,36615.4
3,mul0,99.96,53.1,76.53,4575530.0
4,mul1,99.96,53.1,76.53,4575930.0
5,mul2,99.96,46.86,73.41,4573800.0
6,mul3,99.96,51.54,75.75,4575310.0
7,reg_Q0,53.1,53.1,53.1,52112.0
8,reg_Q1,34.36,34.36,34.36,46083.0
9,reg_Q2,46.85,46.85,46.85,50136.0
10,reg_Y,46.84,46.84,46.84,47235.0
11,zfir_32bit,99.96,46.84,46.84,18909100.0
