,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.08,48.84,47.66,40690.4
1,add1,48.0,49.38,48.46,41338.3
2,add2,48.22,49.65,48.7,41477.5
3,mul0,20.04,47.06,33.55,936902.0
4,mul1,20.02,47.09,33.56,935117.0
5,mul2,20.05,47.17,33.61,935508.0
6,mul3,19.93,47.07,33.5,931027.0
7,reg_Q0,47.06,47.06,47.06,49204.0
8,reg_Q1,48.84,48.84,48.84,49789.0
9,reg_Q2,49.38,49.38,49.38,49966.0
10,reg_Y,49.65,49.65,49.65,47909.0
11,zfir_32bit,20.04,49.65,49.65,4130650.0
