,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.84,49.18,48.29,41153.4
1,add1,48.51,49.54,48.85,41604.6
2,add2,48.68,49.57,48.98,41627.8
3,mul0,24.92,47.83,36.38,1157050.0
4,mul1,24.92,47.86,36.39,1162340.0
5,mul2,24.95,47.85,36.4,1161970.0
6,mul3,25.0,47.84,36.42,1163210.0
7,reg_Q0,47.83,47.83,47.83,49463.0
8,reg_Q1,49.18,49.18,49.18,49901.0
9,reg_Q2,49.54,49.54,49.54,50022.0
10,reg_Y,49.57,49.57,49.57,47886.0
11,zfir_32bit,24.92,49.57,49.57,5052140.0
