,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.24,49.88,49.45,41803.3
1,add1,49.58,49.87,49.67,42064.7
2,add2,49.52,49.88,49.64,42019.6
3,mul0,55.08,49.35,52.22,2535550.0
4,mul1,54.98,49.13,52.05,2528880.0
5,mul2,54.98,49.28,52.13,2534860.0
6,mul3,54.96,49.18,52.07,2525780.0
7,reg_Q0,49.35,49.35,49.35,49987.0
8,reg_Q1,49.88,49.88,49.88,50139.0
9,reg_Q2,49.87,49.87,49.87,50133.0
10,reg_Y,49.88,49.88,49.88,47982.0
11,zfir_32bit,55.08,49.88,49.88,10622500.0
