,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.08,49.76,49.31,41718.3
1,add1,49.42,49.87,49.57,42000.0
2,add2,49.47,49.97,49.64,42050.1
3,mul0,49.97,49.07,49.52,2307180.0
4,mul1,49.97,49.09,49.53,2310460.0
5,mul2,49.94,49.08,49.51,2302380.0
6,mul3,50.05,49.08,49.56,2313310.0
7,reg_Q0,49.07,49.07,49.07,49889.0
8,reg_Q1,49.76,49.76,49.76,50098.0
9,reg_Q2,49.87,49.87,49.87,50135.0
10,reg_Y,49.97,49.97,49.97,48004.0
11,zfir_32bit,49.97,49.97,49.97,9715970.0
