,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.15,49.74,49.35,41755.0
1,add1,49.43,49.99,49.62,42041.7
2,add2,49.51,49.88,49.64,42034.8
3,mul0,50.0,49.22,49.61,2306280.0
4,mul1,50.01,49.09,49.55,2310010.0
5,mul2,49.99,49.12,49.56,2309690.0
6,mul3,49.99,49.04,49.52,2309640.0
7,reg_Q0,49.22,49.22,49.22,49942.0
8,reg_Q1,49.74,49.74,49.74,50092.0
9,reg_Q2,49.99,49.99,49.99,50177.0
10,reg_Y,49.88,49.88,49.88,47981.0
11,zfir_32bit,50.0,49.88,49.88,9718540.0
