,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,45.29,46.85,45.81,38681.4
1,add1,38.26,48.41,41.64,33034.8
2,add2,50.75,48.4,49.97,44518.1
3,mul0,99.96,43.73,71.85,4572780.0
4,mul1,99.96,46.86,73.41,4573860.0
5,mul2,99.96,29.68,64.82,4568470.0
6,mul3,99.96,53.1,76.53,4575910.0
7,reg_Q0,43.73,43.73,43.73,49153.0
8,reg_Q1,46.85,46.85,46.85,50143.0
9,reg_Q2,48.41,48.41,48.41,50639.0
10,reg_Y,48.4,48.4,48.4,47697.0
11,zfir_32bit,99.96,48.4,48.4,18908800.0
