,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.15,49.84,49.38,41776.0
1,add1,49.47,49.93,49.62,42037.5
2,add2,49.52,49.82,49.62,42008.0
3,mul0,50.02,49.14,49.58,2303740.0
4,mul1,49.98,49.16,49.57,2304840.0
5,mul2,50.05,49.11,49.58,2312740.0
6,mul3,50.07,49.12,49.6,2306460.0
7,reg_Q0,49.14,49.14,49.14,49909.0
8,reg_Q1,49.84,49.84,49.84,50120.0
9,reg_Q2,49.93,49.93,49.93,50152.0
10,reg_Y,49.82,49.82,49.82,47963.0
11,zfir_32bit,50.02,49.82,49.82,9710650.0
