,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.53,49.47,48.85,41489.0
1,add1,48.98,49.77,49.24,41791.1
2,add2,49.14,49.96,49.41,41873.7
3,mul0,33.13,48.52,40.82,1532690.0
4,mul1,33.16,48.55,40.86,1537690.0
5,mul2,33.06,48.49,40.78,1528770.0
6,mul3,33.15,48.51,40.83,1535940.0
7,reg_Q0,48.52,48.52,48.52,49701.0
8,reg_Q1,49.47,49.47,49.47,50002.0
9,reg_Q2,49.77,49.77,49.77,50099.0
10,reg_Y,49.96,49.96,49.96,48001.0
11,zfir_32bit,33.13,49.96,49.96,6567760.0
