,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.77,50.16,49.9,42031.7
1,add1,50.0,49.95,49.99,42296.1
2,add2,49.88,50.03,49.93,42273.8
3,mul0,89.97,49.76,69.86,4131540.0
4,mul1,89.95,49.8,69.87,4130960.0
5,mul2,89.99,49.85,69.92,4134600.0
6,mul3,89.92,49.82,69.87,4130040.0
7,reg_Q0,49.76,49.76,49.76,50131.0
8,reg_Q1,50.16,50.16,50.16,50232.0
9,reg_Q2,49.95,49.95,49.95,50167.0
10,reg_Y,50.03,50.03,50.03,48023.0
11,zfir_32bit,89.97,50.03,50.03,17127100.0
