,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.71,50.15,49.85,41978.4
1,add1,49.97,49.86,49.94,42242.7
2,add2,49.78,49.92,49.83,42189.4
3,mul0,89.99,49.74,69.87,4128780.0
4,mul1,89.98,49.68,69.83,4130070.0
5,mul2,89.94,49.81,69.88,4125620.0
6,mul3,89.94,49.71,69.82,4125880.0
7,reg_Q0,49.74,49.74,49.74,50123.0
8,reg_Q1,50.15,50.15,50.15,50224.0
9,reg_Q2,49.86,49.86,49.86,50134.0
10,reg_Y,49.92,49.92,49.92,47990.0
11,zfir_32bit,89.99,49.92,49.92,17110100.0
