,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.55,49.95,49.68,41906.0
1,add1,49.67,49.95,49.76,42130.9
2,add2,49.74,49.92,49.8,42164.7
3,mul0,74.93,49.57,62.25,3445860.0
4,mul1,74.95,49.53,62.24,3445770.0
5,mul2,74.91,49.39,62.15,3442170.0
6,mul3,74.94,49.53,62.24,3441230.0
7,reg_Q0,49.57,49.57,49.57,50057.0
8,reg_Q1,49.95,49.95,49.95,50166.0
9,reg_Q2,49.95,49.95,49.95,50164.0
10,reg_Y,49.92,49.92,49.92,47991.0
11,zfir_32bit,74.93,49.92,49.92,14330900.0
