,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.47,50.0,49.64,41902.0
1,add1,49.73,49.98,49.81,42178.2
2,add2,49.67,49.94,49.76,42125.1
3,mul0,66.21,49.39,57.8,3042740.0
4,mul1,66.2,49.55,57.88,3048240.0
5,mul2,66.19,49.45,57.82,3045960.0
6,mul3,66.14,49.37,57.75,3041570.0
7,reg_Q0,49.39,49.39,49.39,50000.0
8,reg_Q1,50.0,50.0,50.0,50181.0
9,reg_Q2,49.98,49.98,49.98,50173.0
10,reg_Y,49.94,49.94,49.94,47995.0
11,zfir_32bit,66.21,49.94,49.94,12708800.0
