,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.83,49.08,48.25,41099.9
1,add1,48.43,49.53,48.8,41553.1
2,add2,48.71,49.64,49.02,41662.0
3,mul0,25.04,47.85,36.45,1164260.0
4,mul1,24.97,47.82,36.39,1157080.0
5,mul2,25.06,47.78,36.42,1160110.0
6,mul3,25.02,47.9,36.46,1160240.0
7,reg_Q0,47.85,47.85,47.85,49474.0
8,reg_Q1,49.08,49.08,49.08,49872.0
9,reg_Q2,49.53,49.53,49.53,50022.0
10,reg_Y,49.64,49.64,49.64,47912.0
11,zfir_32bit,25.04,49.64,49.64,5049530.0
