,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,37.58,43.94,39.7,34359.3
1,add1,40.77,45.97,42.51,36742.8
2,add2,41.78,47.2,43.59,37600.3
3,mul0,4.98,37.53,21.25,241462.0
4,mul1,5.0,37.63,21.31,243422.0
5,mul2,4.99,37.61,21.3,243318.0
6,mul3,5.0,37.59,21.29,243817.0
7,reg_Q0,37.53,37.53,37.53,45959.0
8,reg_Q1,43.94,43.94,43.94,48121.0
9,reg_Q2,45.97,45.97,45.97,48809.0
10,reg_Y,47.2,47.2,47.2,47203.0
11,zfir_32bit,4.98,47.2,47.2,1298790.0
