,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.17,49.74,49.36,41729.0
1,add1,49.48,49.97,49.65,42062.4
2,add2,49.62,50.01,49.75,42128.7
3,mul0,54.96,49.16,52.06,2526620.0
4,mul1,55.06,49.19,52.13,2535750.0
5,mul2,55.04,49.23,52.14,2536150.0
6,mul3,55.0,49.27,52.13,2530780.0
7,reg_Q0,49.16,49.16,49.16,49925.0
8,reg_Q1,49.74,49.74,49.74,50094.0
9,reg_Q2,49.97,49.97,49.97,50169.0
10,reg_Y,50.01,50.01,50.01,48018.0
11,zfir_32bit,54.96,50.01,50.01,10626800.0
