,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.1,49.73,49.31,41686.9
1,add1,49.44,49.88,49.59,41999.6
2,add2,49.49,49.92,49.63,42028.0
3,mul0,55.01,49.13,52.07,2537300.0
4,mul1,54.94,49.07,52.01,2535420.0
5,mul2,55.0,49.15,52.07,2540480.0
6,mul3,54.95,49.09,52.02,2534660.0
7,reg_Q0,49.13,49.13,49.13,49908.0
8,reg_Q1,49.73,49.73,49.73,50090.0
9,reg_Q2,49.88,49.88,49.88,50139.0
10,reg_Y,49.92,49.92,49.92,47990.0
11,zfir_32bit,55.01,49.92,49.92,10644800.0
