,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.27,49.71,49.42,41760.8
1,add1,49.43,50.0,49.62,42039.9
2,add2,49.62,49.99,49.74,42118.5
3,mul0,54.91,49.29,52.1,2531510.0
4,mul1,55.0,49.25,52.12,2543170.0
5,mul2,54.98,49.15,52.06,2545400.0
6,mul3,54.96,49.23,52.1,2541800.0
7,reg_Q0,49.29,49.29,49.29,49969.0
8,reg_Q1,49.71,49.71,49.71,50084.0
9,reg_Q2,50.0,50.0,50.0,50180.0
10,reg_Y,49.99,49.99,49.99,48014.0
11,zfir_32bit,54.91,49.99,49.99,10659300.0
