,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,52.32,54.66,53.1,42355.5
1,add1,54.66,40.6,49.97,42723.9
2,add2,46.85,54.65,49.45,39521.5
3,mul0,99.96,54.67,77.31,4576110.0
4,mul1,99.96,49.98,74.97,4574900.0
5,mul2,99.96,54.67,77.31,4576470.0
6,mul3,99.96,53.1,76.53,4575940.0
7,reg_Q0,54.67,54.67,54.67,52692.0
8,reg_Q1,54.66,54.66,54.66,52657.0
9,reg_Q2,40.6,40.6,40.6,48142.0
10,reg_Y,54.65,54.65,54.65,49500.0
11,zfir_32bit,99.96,54.65,54.65,18934900.0
