,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,43.86,47.33,45.02,38661.1
1,add1,45.59,48.39,46.52,39931.7
2,add2,46.1,48.75,46.98,40234.8
3,mul0,9.97,43.81,26.89,472924.0
4,mul1,10.01,43.92,26.96,477234.0
5,mul2,10.02,43.85,26.93,476814.0
6,mul3,9.99,43.82,26.9,474320.0
7,reg_Q0,43.81,43.81,43.81,48093.0
8,reg_Q1,47.33,47.33,47.33,49272.0
9,reg_Q2,48.39,48.39,48.39,49633.0
10,reg_Y,48.75,48.75,48.75,47653.0
11,zfir_32bit,9.97,48.75,48.75,2257330.0
