,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.6,49.85,49.68,41889.6
1,add1,49.71,49.94,49.79,42158.8
2,add2,49.73,50.03,49.83,42191.3
3,mul0,75.07,49.59,62.33,3449150.0
4,mul1,75.03,49.62,62.32,3449270.0
5,mul2,74.97,49.57,62.27,3448180.0
6,mul3,74.99,49.53,62.26,3454040.0
7,reg_Q0,49.59,49.59,49.59,50069.0
8,reg_Q1,49.85,49.85,49.85,50129.0
9,reg_Q2,49.94,49.94,49.94,50160.0
10,reg_Y,50.03,50.03,50.03,48023.0
11,zfir_32bit,75.07,50.03,50.03,14356900.0
